center,left,right,steering,throttle,brake,velocity
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_51_553.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_51_553.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_51_553.jpg,-0.009499894,1,0,30.19025
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_51_633.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_51_633.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_51_633.jpg,-0.009499894,1,0,30.19025
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_51_754.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_51_754.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_51_754.jpg,-0.009499894,1,0,30.19025
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_51_837.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_51_837.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_51_837.jpg,-0.009499894,1,0,30.19024
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_51_949.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_51_949.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_51_949.jpg,-0.009499894,1,0,30.19025
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_52_037.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_52_037.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_52_037.jpg,-0.009499894,1,0,30.19026
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_52_149.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_52_149.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_52_149.jpg,-0.009499894,1,0,30.19025
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_52_238.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_52_238.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_52_238.jpg,-0.007028593,1,0,30.19027
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_52_350.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_52_350.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_52_350.jpg,-0.005381059,1,0,30.19024
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_52_441.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_52_441.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_52_441.jpg,-0.005381059,1,0,30.19027
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_52_514.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_52_514.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_52_514.jpg,-0.005381059,1,0,30.19027
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_52_602.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_52_602.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_52_602.jpg,-0.01124043,1,0,30.19025
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_52_689.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_52_689.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_52_689.jpg,-0.01291454,1,0,30.19025
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_52_821.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_52_821.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_52_821.jpg,-0.01375159,1,0,30.19025
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_52_893.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_52_893.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_52_893.jpg,-0.01375159,1,0,30.19026
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_53_022.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_53_022.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_53_022.jpg,-0.01375159,1,0,30.19027
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_53_094.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_53_094.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_53_094.jpg,-0.01375159,1,0,30.19023
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_53_169.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_53_169.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_53_169.jpg,-0.01375159,1,0,30.19024
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_53_271.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_53_271.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_53_271.jpg,-0.01375159,1,0,30.19024
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_53_345.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_53_345.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_53_345.jpg,-0.01375159,1,0,30.19023
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_53_470.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_53_470.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_53_470.jpg,-0.01375159,1,0,30.19028
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_53_542.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_53_542.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_53_542.jpg,-0.01375159,1,0,30.19024
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_53_617.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_53_617.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_53_617.jpg,-0.01375159,1,0,30.19025
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_53_702.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_53_702.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_53_702.jpg,-0.01458865,1,0,30.19023
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_53_789.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_53_789.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_53_789.jpg,-0.0154257,1,0,30.19026
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_53_901.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_53_901.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_53_901.jpg,-0.01626275,1,0,30.19023
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_53_981.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_53_981.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_53_981.jpg,-0.01626275,1,0,30.19028
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_54_057.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_54_057.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_54_057.jpg,-0.01626275,1,0,30.19024
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_54_154.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_54_154.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_54_154.jpg,-0.01709981,1,0,30.19036
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_54_229.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_54_229.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_54_229.jpg,-0.01709981,1,0,30.19022
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_54_354.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_54_354.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_54_354.jpg,-0.01709981,1,0,30.19025
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_54_429.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_54_429.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_54_429.jpg,-0.01793686,1,0,30.19028
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_54_558.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_54_558.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_54_558.jpg,-0.01961097,1,0,30.19028
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_54_631.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_54_631.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_54_631.jpg,-0.02128508,1,0,30.1902
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_54_705.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_54_705.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_54_705.jpg,-0.02128508,1,0,30.19025
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_54_803.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_54_803.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_54_803.jpg,-0.02212213,1,0,30.19022
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_54_873.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_54_873.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_54_873.jpg,-0.02295918,1,0,30.19024
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_54_982.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_54_982.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_54_982.jpg,-0.02463329,1,0,30.19024
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_55_070.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_55_070.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_55_070.jpg,-0.02714445,1,0,30.19025
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_55_145.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_55_145.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_55_145.jpg,-0.02714445,1,0,30.1902
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_55_238.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_55_238.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_55_238.jpg,-0.0279815,1,0,30.19022
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_55_310.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_55_310.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_55_310.jpg,-0.0279815,1,0,30.19023
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_55_413.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_55_413.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_55_413.jpg,-0.0279815,1,0,30.19021
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_55_501.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_55_501.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_55_501.jpg,-0.0279815,1,0,30.19012
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_55_572.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_55_572.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_55_572.jpg,-0.0279815,1,0,30.19026
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_55_666.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_55_666.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_55_666.jpg,-0.0279815,1,0,30.19022
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_55_745.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_55_745.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_55_745.jpg,-0.0279815,1,0,30.19023
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_55_850.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_55_850.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_55_850.jpg,-0.0279815,1,0,30.19023
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_55_934.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_55_934.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_55_934.jpg,-0.0279815,1,0,30.19022
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_56_005.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_56_005.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_56_005.jpg,-0.0255102,1,0,30.19024
/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/center_2019_11_30_13_50_56_104.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/left_2019_11_30_13_50_56_104.jpg,/Users/grzegorz.tyminski/OneDrive - intive/Projects/Cognitive/Behavioral Clonning/backup/IMG/right_2019_11_30_13_50_56_104.jpg,-0.0230389,1,0,30.19025
